,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Ayoze Pérez,17.0,es ESP,FW,27-186,90,0,0,0,0,3,2,0,0,59,0,0,2,0.6,0.6,0.3,6,0,33,39,84.6,3,38,1,6,2
1,Harvey Barnes,15.0,eng ENG,LW,23-053,90,1,0,0,0,2,1,0,0,43,2,0,0,0.1,0.1,0.4,5,1,19,25,76.0,4,30,4,3,0
2,Marc Albrighton,11.0,eng ENG,RW,31-074,45,0,0,0,0,3,2,0,0,28,0,0,1,0.4,0.4,0.0,4,0,11,18,61.1,3,20,2,8,4
3,Çağlar Söyüncü,4.0,tr TUR,CB,24-253,45,0,0,0,0,1,0,0,0,27,0,0,0,0.1,0.1,0.2,1,0,17,24,70.8,3,14,0,0,0
4,James Maddison,10.0,eng ENG,"AM,RW",24-069,90,0,1,0,0,2,0,0,0,47,0,0,0,0.1,0.1,0.1,3,1,22,40,55.0,6,25,0,2,0
5,Nampalys Mendy,24.0,sn SEN,"DM,CM",28-222,90,0,0,0,0,1,1,0,0,47,1,1,0,0.0,0.0,0.0,3,0,31,37,83.8,8,30,0,1,0
6,Youri Tielemans,8.0,be BEL,"DM,CM",23-269,90,0,0,0,0,1,1,0,0,68,2,0,1,0.0,0.0,0.1,3,0,41,59,69.5,5,39,1,4,3
7,James Justin,2.0,eng ENG,"LB,LM",22-343,90,0,0,0,0,1,0,0,0,58,4,7,2,0.1,0.1,0.0,1,0,28,38,73.7,2,25,0,2,0
8,Jonny Evans,6.0,nir NIR,CB,33-028,90,0,0,0,0,1,0,0,0,74,2,2,1,0.2,0.2,0.0,1,0,50,68,73.5,6,49,1,0,0
9,Wesley Fofana,3.0,fr FRA,CB,20-045,79,0,0,0,0,1,0,0,0,36,1,3,0,0.2,0.2,0.0,1,0,17,26,65.4,1,21,1,0,0
10,Cengiz Ünder,19.0,tr TUR,RW,23-201,11,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,5,7,71.4,0,10,1,3,2
11,Timothy Castagne,27.0,be BEL,RB,25-057,36,0,0,0,0,0,0,0,0,22,1,1,2,0.0,0.0,0.0,1,0,15,17,88.2,0,9,0,0,0
12,Ricardo Pereira,21.0,pt POR,"RM,RB",27-117,54,0,0,0,0,1,1,0,0,22,2,0,2,0.0,0.0,0.0,2,0,7,11,63.6,0,9,0,2,1
13,Kasper Schmeichel,1.0,dk DEN,GK,34-087,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,32,39,82.1,0,30,0,0,0
14,14 Players,,,,,990,1,1,0,0,18,8,0,0,583,15,14,11,1.8,1.8,1.2,31,2,328,448,73.2,41,349,11,31,12
